Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_diff,estimated_power,Actual Failure,Predicted Failure,Failure Probability,Risk Category
0,301.6,310.8,1535,35.4,148,9.199999999999989,5690.366773447192,0,0,0.0002786514948207592,Low Risk
1,302.0,310.6,1539,37.4,96,8.600000000000023,6027.522497030449,0,0,0.00025955261688858175,Low Risk
0,297.0,307.9,1493,46.1,173,10.899999999999975,7207.57800154736,0,0,0.00035545029909371154,Low Risk
1,297.4,308.2,1401,51.9,117,10.800000000000011,7614.372362285188,0,0,0.0004780234334635703,Low Risk
1,300.8,311.9,1356,44.3,214,11.099999999999966,6290.599465842057,0,0,0.19469013954562228,Low Risk
1,301.4,310.4,1553,44.7,173,9.0,7269.551152627174,0,0,0.00022067794731504736,Low Risk
1,299.0,308.8,1418,45.7,204,9.800000000000011,6786.112403117266,0,0,0.02094217193824523,Low Risk
2,301.6,310.8,1435,47.2,152,9.199999999999989,7092.878453764796,0,0,0.0010113233540595765,Low Risk
0,301.5,310.5,1534,39.3,119,9.0,6313.156101094833,0,0,0.00024537836652277224,Low Risk
1,299.6,309.3,1577,39.8,48,9.699999999999989,6572.693542183398,0,0,0.0001929926053086993,Low Risk
1,300.7,309.5,1439,43.8,41,8.800000000000011,6600.297669632939,0,0,0.007732750683126265,Low Risk
1,297.7,309.2,1732,28.8,152,11.5,5223.588936976821,0,0,0.0013383662873013866,Low Risk
1,300.7,309.8,1490,38.8,173,9.100000000000025,6054.05848297777,0,0,0.0004354797920720119,Low Risk
0,297.5,309.4,1357,50.1,137,11.899999999999975,7119.4458556386535,0,0,0.0005957825452048604,Low Risk
0,297.4,308.6,1459,41.3,196,11.200000000000044,6310.066868318802,0,0,0.00036411016217692896,Low Risk
0,301.1,310.7,1376,49.1,0,9.599999999999966,7075.034207492406,0,0,0.0006901957740002038,Low Risk
1,301.4,310.5,1495,52.5,201,9.100000000000025,8219.191779954295,0,0,0.08521709076776876,Low Risk
0,300.6,310.4,1556,37.7,122,9.799999999999956,6142.986499025386,0,0,0.00022024301498909163,Low Risk
0,297.4,309.2,1428,38.8,26,11.800000000000011,5802.144640061916,0,0,0.0007717539275723397,Low Risk
0,296.2,307.3,1711,29.9,42,11.100000000000025,5357.347480191162,0,0,0.0010475292734735712,Low Risk
0,297.6,308.7,1622,37.9,79,11.099999999999966,6437.52128227494,0,0,0.0003727282343279578,Low Risk
0,298.9,310.1,2109,18.0,61,11.200000000000044,3975.3713438525247,0,0,0.004349663930851627,Low Risk
0,296.1,306.7,1409,42.8,134,10.599999999999966,6315.145776442106,0,0,0.0006106743538406589,Low Risk
0,301.7,311.0,1343,49.2,25,9.300000000000011,6919.420651384591,0,0,0.014959980232007975,Low Risk
0,302.2,310.8,1827,23.8,9,8.600000000000023,4553.487223966118,0,0,0.0003864890237247172,Low Risk
1,300.6,310.5,1462,41.3,68,9.899999999999975,6323.041645978129,0,0,0.0002158217754329933,Low Risk
0,295.6,306.3,1636,32.7,56,10.699999999999989,5602.213683587464,0,0,0.0004530091690241242,Low Risk
0,298.3,310.1,1523,45.9,99,11.800000000000011,7320.5077854684,0,0,0.0005009797069544418,Low Risk
0,297.5,308.5,1712,26.8,136,11.0,4804.709916498182,0,0,0.0010244706493104236,Low Risk
0,297.6,307.2,1486,40.6,42,9.599999999999966,6317.910377977266,0,0,0.0003684151774077219,Low Risk
0,298.4,309.2,1651,28.5,141,10.800000000000011,4927.430997522911,0,0,0.0015776833477283358,Low Risk
0,302.2,311.4,1499,37.7,55,9.199999999999989,5917.954217248749,0,0,0.00046843443724752307,Low Risk
1,297.3,308.7,1451,43.8,24,11.399999999999975,6655.338372923832,0,0,0.00039835619017303633,Low Risk
0,300.4,309.9,1681,28.6,206,9.5,5034.569778985835,0,0,0.023675946204994455,Low Risk
0,297.2,308.5,1518,44.3,163,11.300000000000011,7042.131260433809,0,0,0.00034233445755604434,Low Risk
1,303.7,312.0,2663,11.4,71,8.300000000000011,3179.103269873655,1,1,0.94,High Risk
0,301.4,310.8,1431,44.3,21,9.400000000000034,6638.530852227128,0,0,0.0004583411589774239,Low Risk
0,297.6,309.5,1569,36.2,63,11.899999999999975,5947.851707335412,0,0,0.00037050772103354923,Low Risk
0,301.0,310.5,1932,21.7,79,9.5,4390.312901538664,0,0,0.0008693805852408281,Low Risk
0,301.5,310.6,1578,34.1,120,9.100000000000025,5634.949079037869,0,0,0.0002849730209756301,Low Risk
0,297.2,308.3,1693,28.0,188,11.100000000000025,4964.135271692352,0,0,0.003413766294149341,Low Risk
0,297.7,309.0,1874,24.4,28,11.300000000000011,4788.373634699515,0,0,0.0050217580791117955,Low Risk
2,301.5,310.5,1587,33.8,57,9.0,5617.230496471621,0,0,0.0003246263861643435,Low Risk
0,297.7,308.7,1249,60.4,143,11.0,7900.016438325086,0,0,0.0014044127505760434,Low Risk
0,303.3,312.5,1968,20.6,130,9.199999999999989,4245.422648355103,0,0,0.0007984977913054174,Low Risk
2,297.6,309.6,1278,50.4,2,12.0,6745.125090963429,0,0,0.0014509235827025895,Low Risk
2,303.3,312.6,1692,29.0,125,9.300000000000011,5138.388944211465,0,0,0.0007762186531621533,Low Risk
0,299.2,308.4,1350,51.3,96,9.199999999999989,7252.366640812037,0,0,0.000789853322923837,Low Risk
0,302.8,312.5,1694,28.4,66,9.699999999999989,5038.025530904783,0,0,0.001038268037269251,Low Risk
0,300.8,311.6,1568,36.0,23,10.800000000000011,5911.2207369945545,0,0,0.00025314501077397023,Low Risk
0,298.3,309.0,1519,40.0,96,10.699999999999989,6362.772321070528,0,0,0.0002572167880494159,Low Risk
0,300.8,310.6,1577,37.9,227,9.800000000000011,6258.921739918361,1,0,0.04074414933867177,Low Risk
2,298.4,308.5,1827,24.3,153,10.100000000000025,4649.148720267927,0,0,0.0011749572741619769,Low Risk
0,304.2,313.5,1438,50.1,100,9.300000000000011,7544.409093889744,0,0,0.0008641696081934587,Low Risk
0,301.2,310.8,1479,38.2,139,9.600000000000025,5916.435780799515,0,0,0.00038943738926941777,Low Risk
1,303.4,312.9,1307,54.3,68,9.5,7431.971492817765,0,0,0.009857146472705443,Low Risk
0,297.9,307.6,1550,39.0,35,9.700000000000044,6330.309196983433,0,0,0.0002960145280783724,Low Risk
0,299.9,310.2,1288,69.6,62,10.300000000000011,9387.581503750876,1,1,1.0,High Risk
0,301.1,312.3,1587,34.5,115,11.199999999999989,5733.563672434051,0,0,0.00030478585609072193,Low Risk
1,299.2,309.1,1503,34.7,6,9.900000000000034,5461.564580486248,0,0,0.00024657674931018815,Low Risk
1,300.7,311.0,1418,49.3,106,10.300000000000011,7320.685809052104,0,0,0.00040591813753588124,Low Risk
1,301.0,310.7,1497,37.6,116,9.699999999999989,5894.381800371313,0,0,0.0003391299020497451,Low Risk
1,299.2,310.6,1443,50.9,85,11.400000000000034,7691.529877857355,0,0,0.0003067505704701479,Low Risk
0,301.6,310.9,1643,34.1,44,9.299999999999956,5867.060416260594,0,0,0.0002945664257818739,Low Risk
0,300.2,309.5,2183,17.8,39,9.300000000000011,4069.137412586668,0,0,0.0015567044811148898,Low Risk
2,298.6,309.4,1362,45.3,56,10.799999999999956,6461.062283225839,0,0,0.0005682297887714562,Low Risk
0,300.6,311.9,1425,44.9,224,11.299999999999956,6700.23173194363,0,0,0.09635212794869079,Low Risk
0,298.6,309.4,1525,37.8,54,10.799999999999956,6036.570283872788,0,0,0.0002655597420842426,Low Risk
0,300.9,310.0,1671,26.8,199,9.100000000000025,4689.6438495727,0,0,0.00567920372700443,Low Risk
0,298.2,307.8,1429,46.9,117,9.600000000000025,7018.32846009511,0,0,0.0005835807989746655,Low Risk
2,300.6,310.4,1479,35.6,150,9.799999999999956,5513.746434462375,0,0,0.00040665835876456895,Low Risk
2,301.1,311.6,1417,53.4,0,10.5,7923.913486443392,0,0,0.0008096624875573508,Low Risk
0,297.6,308.6,1529,45.3,15,11.0,7253.277702681578,0,0,0.0003266742521517989,Low Risk
0,297.7,308.5,1453,45.5,86,10.800000000000011,6923.180090593387,0,0,0.00033225803346809563,Low Risk
0,302.4,310.2,1578,31.2,139,7.800000000000011,5155.7305356592815,0,0,0.0003615180207735375,Low Risk
0,302.1,311.2,1519,39.3,155,9.099999999999966,6251.423805451793,0,0,0.0003485035675860738,Low Risk
0,300.6,310.0,1505,35.9,95,9.399999999999975,5657.956009237657,0,0,0.0002845321020802754,Low Risk
1,297.8,309.4,1495,36.5,132,11.599999999999966,5714.295237492034,0,0,0.00039472939075603167,Low Risk
0,301.2,309.9,1687,29.7,30,8.699999999999989,5246.86813853992,0,0,0.0057019122781560684,Low Risk
1,297.7,307.2,1372,52.8,33,9.5,7586.066612476346,0,0,0.0006314950544998323,Low Risk
2,298.0,309.2,1520,37.9,89,11.199999999999989,6032.69565293336,0,0,0.0005969839352938108,Low Risk
0,298.5,310.1,1809,28.9,20,11.600000000000025,5474.759269631325,0,0,0.0012789718784352736,Low Risk
0,302.8,312.4,1590,34.4,64,9.599999999999966,5727.75172602491,0,0,0.00023353304517628796,Low Risk
0,298.3,308.6,1570,34.8,175,10.300000000000011,5721.468540717731,0,0,0.0002909680104755966,Low Risk
0,302.0,310.7,1348,58.1,83,8.699999999999989,8201.52555726561,0,0,0.07994882997040509,Low Risk
0,301.3,310.1,1269,56.8,195,8.800000000000011,7548.11617322098,1,0,0.2268848294339852,Low Risk
0,297.3,308.5,1350,57.6,186,11.199999999999989,8143.008158104744,0,0,0.06664109578343211,Low Risk
1,300.8,309.7,1258,54.9,168,8.899999999999977,7232.3861115352065,0,0,0.002808399129911598,Low Risk
1,298.8,309.9,1495,35.2,60,11.099999999999966,5510.772393416976,0,0,0.0019370267288495325,Low Risk
0,298.1,309.0,1557,36.0,56,10.899999999999975,5869.751713967169,0,0,0.00027304751667917986,Low Risk
0,302.3,311.2,1297,62.5,109,8.899999999999977,8488.845149387422,0,0,0.08791641433250724,Low Risk
0,297.1,307.8,1636,30.3,90,10.699999999999989,5191.042037085631,0,0,0.0005002926071716317,Low Risk
0,303.7,312.1,1363,51.8,90,8.400000000000034,7393.570758615386,1,1,0.7975695970695971,High Risk
0,298.5,309.0,1458,44.8,217,10.5,6840.126852807984,0,0,0.036600509034402824,Low Risk
1,301.7,310.6,1691,27.7,105,8.900000000000034,4905.146633633448,0,0,0.0014732126616496188,Low Risk
0,298.4,308.1,1375,50.8,94,9.700000000000044,7314.674895108234,0,0,0.0033435142243092245,Low Risk
0,301.6,310.8,1392,42.4,3,9.199999999999989,6180.643722966415,0,0,0.000526383564407583,Low Risk
1,299.7,310.6,1572,38.0,139,10.900000000000034,6255.539291827996,0,0,0.0001891692715465834,Low Risk
0,298.8,308.9,1398,51.5,0,10.099999999999966,7539.508209350145,0,0,0.0005545635050641078,Low Risk
0,301.3,310.6,1510,38.5,47,9.300000000000011,6087.88296388142,0,0,0.00027317158300583334,Low Risk
0,301.9,310.4,1286,62.8,22,8.5,8457.251199267817,1,1,0.9350348932676519,High Risk
1,297.8,307.4,1488,36.1,57,9.599999999999966,5625.21014181174,0,0,0.0005883312294275837,Low Risk
1,298.7,309.2,1423,48.9,187,10.5,7286.892744074989,0,0,0.0005376361531620087,Low Risk
0,300.2,311.4,1452,47.8,34,11.199999999999989,7268.137435933058,0,0,0.000444307423780477,Low Risk
1,303.7,312.8,1634,33.8,63,9.100000000000025,5783.588299454713,0,0,0.00022025596529166237,Low Risk
0,299.4,308.7,1446,62.9,134,9.300000000000011,9524.617775300463,1,1,0.965,High Risk
1,296.2,307.2,1385,44.0,5,11.0,6381.621876992067,0,0,0.0020612915401196585,Low Risk
0,298.0,307.8,1622,33.3,121,9.800000000000011,5656.186245376135,0,0,0.0004530091690241242,Low Risk
1,298.3,310.1,1389,49.6,75,11.800000000000011,7214.604697115888,0,0,0.0006646888768433128,Low Risk
2,297.3,308.2,1653,31.4,9,10.899999999999975,5435.395113681844,0,0,0.0005776507422709631,Low Risk
1,297.7,308.1,2189,15.6,186,10.400000000000034,3576.012085728189,0,0,0.0016163405524635202,Low Risk
0,300.7,310.1,1376,50.8,75,9.400000000000034,7319.994658668313,0,0,0.0006074414210352927,Low Risk
0,297.9,309.5,1390,47.9,127,11.600000000000025,6972.346015622067,0,0,0.0005866901877194474,Low Risk
0,300.1,309.5,1557,40.6,59,9.399999999999975,6619.775544085197,0,0,0.0002722342608176846,Low Risk
0,301.5,311.1,1731,27.9,101,9.600000000000025,5057.430101528456,0,0,0.0013195849784033628,Low Risk
0,299.4,309.1,1957,22.1,55,9.700000000000044,4529.09799299875,0,0,0.001136679196575626,Low Risk
0,298.4,308.6,1491,42.0,120,10.200000000000044,6557.760505103333,0,0,0.0002645289336415978,Low Risk
1,298.1,307.8,1608,32.6,57,9.699999999999989,5489.493339176662,0,0,0.0004632410212211839,Low Risk
1,301.3,311.5,1648,32.4,0,10.199999999999989,5591.532268565256,0,0,0.0002446533507342231,Low Risk
2,299.7,309.2,1691,27.7,203,9.5,4905.146633633448,0,0,0.02413610351152254,Low Risk
1,297.1,308.4,1432,53.4,199,11.299999999999956,8007.794010294238,0,0,0.03772650429148927,Low Risk
0,296.8,307.9,1706,30.8,111,11.099999999999966,5502.478588811498,0,0,0.000727886287020644,Low Risk
2,297.4,308.9,1645,30.8,196,11.5,5305.731112892682,0,0,0.0019365053077206467,Low Risk
1,296.1,307.1,1485,36.0,169,11.0,5598.318108697012,0,0,0.0005364127238822344,Low Risk
1,304.3,313.4,1624,32.1,53,9.099999999999966,5459.082722289912,0,0,0.00022378534379227321,Low Risk
0,300.3,311.9,1609,34.0,177,11.599999999999966,5728.798923576106,0,0,0.0009311062285819,Low Risk
1,297.1,308.0,1690,25.6,159,10.899999999999975,4530.5954854969605,0,0,0.0013768766093646965,Low Risk
1,300.1,308.9,1548,38.4,31,8.799999999999955,6224.87734752896,0,0,0.0003008580467906563,Low Risk
2,298.9,308.4,1449,42.4,149,9.5,6433.73042713961,0,0,0.0004200908868181778,Low Risk
0,298.8,310.2,1504,41.0,51,11.399999999999975,6457.438979698701,0,0,0.0004954782649837294,Low Risk
0,300.5,309.8,1445,43.9,164,9.300000000000011,6642.950025893177,0,0,0.0010051531585670475,Low Risk
0,297.2,308.8,1451,43.1,68,11.600000000000025,6548.974517648795,0,0,0.00036686657259554583,Low Risk
2,301.1,311.1,1618,29.5,160,10.0,4998.378631616481,0,0,0.0012569324805593175,Low Risk
0,299.2,310.2,1697,30.6,12,11.0,5437.908387804718,0,0,0.0003393818879820224,Low Risk
0,299.0,310.3,1501,43.0,91,11.300000000000011,6758.927154688202,0,0,0.000300687550084709,Low Risk
2,299.0,310.4,1677,30.8,73,11.399999999999975,5408.942903538619,0,0,0.0005977655389952057,Low Risk
1,296.3,307.4,1958,19.1,67,11.099999999999966,3916.288458014013,0,0,0.002118601667858587,Low Risk
1,302.5,312.0,1447,45.7,210,9.5,6924.897494577349,0,0,0.06941528754012853,Low Risk
1,300.2,310.3,1478,38.1,45,10.100000000000025,5896.957906347257,0,0,0.0003571204147182652,Low Risk
1,298.1,307.7,1424,47.7,103,9.599999999999966,7113.068422551867,0,0,0.0006423915443768349,Low Risk
0,302.7,312.0,1501,37.0,77,9.300000000000011,5815.821040080546,0,0,0.0002474256438707682,Low Risk
2,301.2,310.9,1598,35.9,71,9.699999999999989,6007.583855655665,0,0,0.00030429756011636565,Low Risk
2,296.6,307.4,1333,50.2,177,10.799999999999956,7007.489965440226,0,0,0.0007815380722651055,Low Risk
1,298.4,309.2,1597,33.5,116,10.800000000000011,5602.454539024237,0,0,0.00030243355992474764,Low Risk
0,300.5,311.6,1444,49.3,92,11.100000000000025,7454.915591164482,0,0,0.0006909716534590731,Low Risk
0,299.1,308.3,1489,38.1,32,9.199999999999989,5940.845955717906,0,0,0.0004848492986927372,Low Risk
2,297.5,308.9,1419,50.7,7,11.399999999999975,7533.8847585002195,0,0,0.0024786617114492307,Low Risk
1,298.5,309.4,1365,48.7,56,10.899999999999975,6961.298081456944,0,0,0.0004445224880169289,Low Risk
0,302.3,311.0,1412,47.0,164,8.699999999999989,6949.621828761102,0,0,0.00060415120334348,Low Risk
1,299.9,309.9,1639,42.1,159,10.0,7225.862070791252,0,0,0.0003177448254590781,Low Risk
0,300.6,312.2,1308,54.7,52,11.599999999999966,7492.44715139937,0,0,0.0030589395430714954,Low Risk
0,295.7,306.5,1737,26.2,97,10.800000000000011,4765.733223642644,0,0,0.0010393620146585,Low Risk
2,298.3,310.1,1509,37.6,85,11.800000000000011,5941.631353881304,0,0,0.0014967344267477656,Low Risk
0,297.1,308.5,1425,40.0,35,11.399999999999975,5969.026041820606,0,0,0.0007681799461570428,Low Risk
0,295.6,306.2,1612,31.2,131,10.599999999999966,5266.817251890216,0,0,0.0004660134440932252,Low Risk
0,298.9,309.9,1373,52.1,108,11.0,7490.949658901159,0,0,0.0022694077015071577,Low Risk
1,302.2,311.3,1510,36.6,91,9.100000000000025,5787.441986443117,0,0,0.0003269123619781264,Low Risk
0,298.4,308.0,1571,37.4,50,9.600000000000025,6152.8510999576565,0,0,0.0008735950526168141,Low Risk
1,299.6,310.1,1455,46.1,76,10.5,7024.129934528739,0,0,0.0002822121553415245,Low Risk
2,298.6,308.2,1555,36.8,36,9.599999999999966,5992.48326696741,0,0,0.0005531938753370209,Low Risk
0,302.3,311.0,1329,51.5,154,8.699999999999989,7167.386559532434,0,0,0.03892011427122885,Low Risk
0,295.9,306.6,1557,41.1,113,10.700000000000044,6701.299873445852,0,0,0.0003042366909345477,Low Risk
1,300.7,310.6,1572,38.5,50,9.900000000000034,6337.849019352048,0,0,0.0001920194842195584,Low Risk
0,297.3,308.3,1590,35.5,59,11.0,5910.906577729195,0,0,0.00029276546072972174,Low Risk
1,299.6,310.1,1357,48.7,96,10.5,6920.499264862324,0,0,0.0004861457170629392,Low Risk
0,300.7,310.5,1357,52.6,199,9.800000000000011,7474.707624882099,0,0,0.043863880533671296,Low Risk
2,300.4,310.7,1656,36.3,127,10.300000000000011,6294.997695557083,0,0,0.0004902645750221923,Low Risk
0,297.0,308.1,1489,44.1,96,11.100000000000025,6876.412247956947,0,0,0.0003745813747340531,Low Risk
0,297.4,308.1,1474,39.4,20,10.700000000000044,6081.662610427314,0,0,0.0002922497650750408,Low Risk
1,297.9,307.9,1336,54.4,82,10.0,7610.864250488682,0,0,0.0005292586168265852,Low Risk
0,297.5,308.5,1546,40.4,129,11.0,6540.628353165756,0,0,0.0002661241741525116,Low Risk
0,300.7,309.5,1251,59.9,120,8.800000000000011,7847.164377916192,0,0,0.016696386193032237,Low Risk
0,297.3,308.6,1505,33.5,14,11.300000000000011,5279.708253745446,0,0,0.00038703375558726084,Low Risk
2,301.0,311.0,1640,37.6,118,10.0,6457.438979698701,0,0,0.0003000692303066405,Low Risk
0,299.7,311.0,1827,25.4,194,11.300000000000011,4859.6040121319065,0,0,0.002759053997195125,Low Risk
0,303.5,312.3,1681,29.8,25,8.800000000000011,5245.810469013212,0,0,0.00034063665797953816,Low Risk
2,299.1,310.1,1429,42.9,96,11.0,6419.750339831135,0,0,0.0009229021585340344,Low Risk
1,302.1,310.6,1326,59.1,88,8.5,8206.53116156033,1,1,0.9229338551806241,High Risk
2,302.9,311.0,1469,48.7,130,8.100000000000023,7491.682697186997,0,0,0.005765557933982593,Low Risk
0,302.6,311.9,1354,48.0,67,9.299999999999956,6805.946324736928,0,0,0.004902144802651264,Low Risk
0,301.7,310.2,1686,28.9,59,8.5,5102.51195610747,0,0,0.000640886493129481,Low Risk
0,297.4,308.4,2151,17.7,0,11.0,3986.9638207442704,0,0,0.006946549617631589,Low Risk
0,298.0,308.5,1395,46.2,122,10.5,6749.083497706953,0,0,0.0010313755221822653,Low Risk
2,302.2,311.3,1749,29.2,5,9.100000000000025,5348.12166976512,0,0,0.0005987403570603864,Low Risk
0,297.4,308.3,1475,40.5,222,10.900000000000034,6255.696371460675,1,0,0.04060962263919679,Low Risk
0,297.9,309.9,1542,33.8,33,12.0,5457.951748934619,0,0,0.0007289735694067962,Low Risk
1,299.2,308.8,1523,38.9,112,9.600000000000025,6204.090476137707,0,0,0.00025988025530757715,Low Risk
0,303.7,313.0,1456,45.5,51,9.300000000000011,6937.474337167221,0,0,0.00024285772108516691,Low Risk
0,298.2,309.0,1596,37.2,87,10.800000000000011,6217.337525160345,0,0,0.0002552248743482338,Low Risk
1,298.2,309.4,1408,46.5,76,11.199999999999989,6856.211807194363,0,0,0.0006894614857234512,Low Risk
0,298.6,310.1,1721,27.2,5,11.5,4902.057400857418,0,0,0.001832155577313706,Low Risk
0,303.9,312.7,1339,62.3,156,8.800000000000011,8735.690556155483,0,0,0.11510089894471733,Low Risk
1,296.8,307.5,1470,45.9,132,10.699999999999989,7065.756037188803,0,0,0.00036191927335934416,Low Risk
0,301.1,310.2,1657,34.1,52,9.099999999999966,5917.05362735472,0,0,0.0002849730209756301,Low Risk
0,300.0,311.1,1425,47.8,179,11.100000000000025,7132.986119975623,0,0,0.0006303613912502805,Low Risk
1,300.9,310.8,1402,48.1,22,9.900000000000034,7061.902350200401,0,0,0.0004319819027957671,Low Risk
2,302.9,312.3,1417,48.7,26,9.400000000000034,7226.49038932197,0,0,0.0009203797160898847,Low Risk
0,300.9,310.8,1490,38.1,125,9.900000000000034,5944.835778387966,0,0,0.0003745125093658359,Low Risk
0,302.2,311.1,1470,39.6,97,8.900000000000034,6095.946385025634,0,0,0.0003372988034042219,Low Risk
1,296.8,307.9,1843,25.2,116,11.099999999999966,4863.56241887543,0,0,0.001485292218740806,Low Risk
0,300.2,311.6,1529,35.5,21,11.400000000000034,5684.135948017572,0,0,0.0003523568140296851,Low Risk
0,302.4,310.1,1906,21.2,110,7.700000000000045,4231.432089071117,0,0,0.0004820162509684878,Low Risk
1,302.4,310.1,1577,35.8,136,7.700000000000045,5912.121326888584,0,0,0.0003615180207735375,Low Risk
0,304.1,313.3,1732,28.5,132,9.199999999999989,5169.176552216646,0,0,0.000713788251691382,Low Risk
0,302.6,311.0,2001,20.7,137,8.399999999999977,4337.565560884891,0,0,0.005310381885115768,Low Risk
0,303.6,312.9,1480,41.4,135,9.299999999999956,6416.388835691793,0,0,0.0002120593192276356,Low Risk
2,300.6,311.9,1604,30.5,45,11.299999999999956,5123.099859963995,0,0,0.0015200959681978834,Low Risk
0,298.6,310.0,1517,41.2,64,11.399999999999975,6545.026582880784,0,0,0.00041457330463993026,Low Risk
1,301.9,310.7,1472,47.0,73,8.800000000000011,7244.931538198541,0,0,0.0003514002773872637,Low Risk
0,298.9,308.9,1450,47.5,9,10.0,7212.573133866567,0,0,0.00032946761511341106,Low Risk
1,302.6,311.0,1542,39.7,141,8.399999999999977,6410.671137062261,0,0,0.00011435822628726352,Low Risk
0,299.2,310.4,1570,37.3,37,11.199999999999989,6132.493579562396,0,0,0.00029354682179112104,Low Risk
1,296.8,307.8,1694,33.0,115,11.0,5854.043750699221,0,0,0.00046424814188586683,Low Risk
